[  INFO  ]   -   ADD_FOOD elkezdődött
[   OK   ]   -   01210   |   Egg Mix, USDA Commodity   |   EGG MIX,USDA CMDTY   |   0
[ FAILED ]   -   09442   |   601   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   606   |   0.077
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   607   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   608   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   609   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   610   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   611   |   0.004
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   612   |   0.004
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   613   |   0.044
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   614   |   0.024
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   617   |   0.049
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   618   |   0.05
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   619   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   620   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   621   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   626   |   0.008
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   627   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   628   |   0.003
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   629   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   630   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   631   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   645   |   0.059
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09442   |   646   |   0.05
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09442 )
[ FAILED ]   -   09443   |   203   |   0.16
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   204   |   0.12
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   205   |   12.46
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   207   |   0.22
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   208   |   50.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   210   |   0.74
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   211   |   3.72
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   212   |   6.46
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   213   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   214   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   255   |   87.05
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   268   |   211.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   269   |   10.92
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   287   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   301   |   11.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   303   |   0.11
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   304   |   7.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   305   |   9.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   306   |   96.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   307   |   7.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   309   |   0.05
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   312   |   0.01
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   313   |   72.1
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   315   |   0.041
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   401   |   28.2
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   404   |   0.006
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   405   |   0.015
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   406   |   0.087
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   410   |   0.035
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09443   |   415   |   0.021
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09443 )
[ FAILED ]   -   09444   |   203   |   0.17
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   204   |   0.12
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   205   |   12.96
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   207   |   0.31
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   208   |   52.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   210   |   0.55
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   211   |   3.5
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   212   |   5.89
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   213   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   214   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   255   |   86.44
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   268   |   219.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   269   |   9.95
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   287   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   301   |   72.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   303   |   0.14
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   304   |   6.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   305   |   11.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   306   |   89.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   307   |   5.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   309   |   0.06
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   312   |   0.013
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   313   |   43.5
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   315   |   0.086
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   401   |   50.7
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   404   |   0.005
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   405   |   0.015
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   406   |   0.094
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   410   |   0.03
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   09444   |   415   |   0.018
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 09444 )
[ FAILED ]   -   10158   |   203   |   19.4
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   204   |   12.95
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   205   |   0.59
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   207   |   1.24
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   208   |   196.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   221   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   255   |   65.82
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   262   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   263   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   268   |   822.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   269   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   291   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   301   |   5.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   303   |   1.05
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   304   |   20.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   305   |   173.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   306   |   243.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   307   |   213.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   309   |   2.77
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   312   |   0.03
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   315   |   0.037
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   317   |   46.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   318   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   319   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   320   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   321   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   322   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   323   |   0.28
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   334   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   337   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   338   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   341   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   342   |   0.04
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   343   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   401   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   404   |   0.052
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   405   |   0.18
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   406   |   5.767
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   410   |   0.452
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   415   |   0.311
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   417   |   1.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   418   |   0.93
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   421   |   101.9
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   430   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   431   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   432   |   1.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   435   |   1.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   454   |   2.4
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   521   |   0.225
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   573   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   578   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   601   |   75.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   606   |   4.225
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   607   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   608   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   609   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   610   |   0.01
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   611   |   0.005
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   612   |   0.165
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   613   |   2.75
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   614   |   1.255
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   615   |   0.005
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   617   |   5.405
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   618   |   1.505
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   619   |   0.075
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   620   |   0.085
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   621   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   624   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   625   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   626   |   0.38
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   627   |   0.025
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   628   |   0.115
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   629   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   630   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   631   |   0.005
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   645   |   5.935
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   646   |   1.79
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   652   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   653   |   0.035
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   654   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   671   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   672   |   0.065
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   687   |   0.035
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   689   |   0.01
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   697   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   857   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10158   |   858   |   0.02
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10158 )
[ FAILED ]   -   10956   |   203   |   27.57
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   204   |   4.41
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   205   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   207   |   1.07
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   208   |   158.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   221   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   255   |   68.72
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   262   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   263   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   268   |   659.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   269   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   291   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   301   |   7.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   303   |   0.97
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   304   |   23.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   305   |   221.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   306   |   366.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   307   |   76.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   309   |   4.11
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   312   |   0.073
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   315   |   0.01
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   317   |   32.1
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   318   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   319   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   320   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   321   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   322   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   323   |   0.1
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   334   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   337   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   338   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   401   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   404   |   0.481
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   405   |   0.387
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   406   |   8.205
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   410   |   0.772
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   415   |   0.43
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   417   |   1.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   418   |   0.69
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   421   |   88.4
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   430   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   431   |   0.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   432   |   1.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   435   |   1.0
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   454   |   7.1
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   501   |   0.328
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   502   |   1.212
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   503   |   1.306
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   504   |   2.269
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   505   |   2.452
[ERRORMSG]   -   ERROR: food_id nem létezik ( NDB_No = 10956 )
[ FAILED ]   -   10956   |   506   |   0.756
